Title,Short Intro,Full_Text,Category_Limpia,Sub-Category,Skills,URL
Pattern Discovery in Data Mining,"Learn the general concepts of data mining along with basic methodologies and applications. Then dive into one subfield in data mining: pattern discovery. Learn in-depth concepts, methods, and applications of pattern discovery in data mining. We will also introduce methods for data-driven phrase mining and some interesting applications of pattern discovery. This course provides you the opportunity to learn skills and content to practice and engage in scalable pattern discovery methods on massive transactional data, discuss pattern evaluation measures, and study methods for mining diverse kinds of patterns, sequential patterns, and sub-graph patterns.","Pattern Discovery in Data Mining Learn the general concepts of data mining along with basic methodologies and applications. Then dive into one subfield in data mining: pattern discovery. Learn in-depth concepts, methods, and applications of pattern discovery in data mining. We will also introduce methods for data-driven phrase mining and some interesting applications of pattern discovery. This course provides you the opportunity to learn skills and content to practice and engage in scalable pattern discovery methods on massive transactional data, discuss pattern evaluation measures, and study methods for mining diverse kinds of patterns, sequential patterns, and sub-graph patterns.",Data Science,Data Analysis,"Streams,Sequential Pattern Mining,Data Mining Algorithms,Data Mining,",https://www.coursera.org/learn/data-patterns?specialization=data-mining
Introduction to Statistics & Data Analysis in Public Health,Welcome to Introduction to Statistics & Data Analysis in Public Health!,Introduction to Statistics & Data Analysis in Public Health Welcome to Introduction to Statistics & Data Analysis in Public Health!,Health,Public Health,"Run basic analyses in R,R Programming,Understand common data distributions and types of variables,Formulate a scientific hypothesis,",https://www.coursera.org/learn/introduction-statistics-data-analysis-public-health?specialization=statistical-analysis-r-public-health
Developing Cloud Apps with Node.js and React,"In a recent Stack Overflow survey, Node.js was used by about 50% of the developers who answered the survey, making it the most used server-side technology. Express ranked as the fourth most popular web technology overall, making it the most popular server-side web framework.   ","Developing Cloud Apps with Node.js and React In a recent Stack Overflow survey, Node.js was used by about 50% of the developers who answered the survey, making it the most used server-side technology. Express ranked as the fourth most popular web technology overall, making it the most popular server-side web framework.   ",Computer Science,Software Development,"Web Development,back-end development,Server-side JavaScript,express,Computer Science,",https://www.coursera.org/learn/node-js?specialization=ibm-cloud-application-development-foundations
Global Financial Markets and Instruments,Get a running start in the high-stakes world of financial investment! This first course is designed to help you become an informed investor by providing you with the essential concepts for long-term success in managing money. ,Global Financial Markets and Instruments Get a running start in the high-stakes world of financial investment! This first course is designed to help you become an informed investor by providing you with the essential concepts for long-term success in managing money. ,Business,Finance,"Bond Valuation,Financial Markets,Finance,Investment,",https://www.coursera.org/learn/global-financial-markets-instruments?specialization=investment-portolio-management
Setting Expectations & Assessing Performance Issues,"If you don’t know where you are going, any road will take you there. One of the most important roles of a manager is to ensure everyone knows the destination. The most effective managers set expectations and assess their employees’ performance against those expectations, and take a coaching approach to helping them get to the destination. That’s exactly what you’ll learn to do in this course!","Setting Expectations & Assessing Performance Issues If you don’t know where you are going, any road will take you there. One of the most important roles of a manager is to ensure everyone knows the destination. The most effective managers set expectations and assess their employees’ performance against those expectations, and take a coaching approach to helping them get to the destination. That’s exactly what you’ll learn to do in this course!",Business,Leadership and Management,,https://www.coursera.org/learn/coaching-expectations-performance?specialization=coaching-skills-manager
Managing Cloud-native Applications with Kubernetes,"Managing Cloud-native Applications with Kubernetes (DO100b) is designed for IT professionals without previous cloud application deployment experience to learn basic Kubernetes skills. This course is the second course of a three-course specialization. In this specialization, you will run, deploy, and test containerized applications with zero-downtime releases.","Managing Cloud-native Applications with Kubernetes Managing Cloud-native Applications with Kubernetes (DO100b) is designed for IT professionals without previous cloud application deployment experience to learn basic Kubernetes skills. This course is the second course of a three-course specialization. In this specialization, you will run, deploy, and test containerized applications with zero-downtime releases.",Information Technology,Cloud Computing,"Cloud Platforms,Cloud Applications,Kubernetes,Cloud Computing,",https://www.coursera.org/learn/managing-cloud-native-applications-with-kubernetes?specialization=cloud-native-development-openshift-kubernetes
Character Design for Video Games,"In this course you will explore concepts and approaches involved in creating successful character designs that can be applied to video games. Following a first week delving into some foundational concepts for successful character design, each of the remaining three weeks are structured as a master class where you will observe three professional character designers at work in the studio: Andy Ristaino (Adventure Time), Jacky Ke Jiang (Journey), and Robertryan Cory (SpongeBob SquarePants). Each designer will take on two different design challenges on the fly and address the various issues in designing characters for games, such as movement, expression, and technical limitations. At the end of each week you will have an opportunity to try out some of the concepts from that week's lesson on characters of your own design. ","Character Design for Video Games In this course you will explore concepts and approaches involved in creating successful character designs that can be applied to video games. Following a first week delving into some foundational concepts for successful character design, each of the remaining three weeks are structured as a master class where you will observe three professional character designers at work in the studio: Andy Ristaino (Adventure Time), Jacky Ke Jiang (Journey), and Robertryan Cory (SpongeBob SquarePants). Each designer will take on two different design challenges on the fly and address the various issues in designing characters for games, such as movement, expression, and technical limitations. At the end of each week you will have an opportunity to try out some of the concepts from that week's lesson on characters of your own design. ",Arts and Humanities,Music and Art,,https://www.coursera.org/learn/game-character-design?specialization=game-design
Python Project for Data Science,This mini-course is intended to for you to demonstrate foundational Python skills for working with data. This course primarily involves completing a project in which you will assume the role of a Data Scientist or a Data Analyst and be provided with a real-world data set and a real-world inspired scenario to identify patterns and trends. ,Python Project for Data Science This mini-course is intended to for you to demonstrate foundational Python skills for working with data. This course primarily involves completing a project in which you will assume the role of a Data Scientist or a Data Analyst and be provided with a real-world data set and a real-world inspired scenario to identify patterns and trends. ,Data Science,Data Analysis,"Data Science,Python Programming,Data Analysis,Pandas,Jupyter notebooks,",https://www.coursera.org/learn/python-project-for-data-science?specialization=applied-data-science
AWS Fundamentals: Migrating to the Cloud,"This introductory course is for anyone who wants a deeper dive into AWS migration. Whether you want to understand what services are helpful, need to plan a migration for your organization, or are helping other groups with their own migration, you will find valuable information throughout this course. The course sessions structure cloud migration through the three-phase migration process from AWS: assess, mobilize, and migrate and modernize. This process is designed to help your organization approach and implement a migration of tens, hundreds, or thousands of applications. By learning about this three-phase structure—and the various AWS tools, features, and services that can help you during each phase—you will complete this course with a better understanding of how to design and implement migrations to AWS.","AWS Fundamentals: Migrating to the Cloud This introductory course is for anyone who wants a deeper dive into AWS migration. Whether you want to understand what services are helpful, need to plan a migration for your organization, or are helping other groups with their own migration, you will find valuable information throughout this course. The course sessions structure cloud migration through the three-phase migration process from AWS: assess, mobilize, and migrate and modernize. This process is designed to help your organization approach and implement a migration of tens, hundreds, or thousands of applications. By learning about this three-phase structure—and the various AWS tools, features, and services that can help you during each phase—you will complete this course with a better understanding of how to design and implement migrations to AWS.",Information Technology,Cloud Computing,,https://www.coursera.org/learn/aws-fundamentals-migrating-to-the-cloud?specialization=aws-fundamentals
Spanish Vocabulary: Cultural Experience,"¡Bienvenidos! This second course in the specialization will build on the basic vocabulary you learned in the first course, and you will begin to build the skills necessary to express your likes and dislikes orally and in writing. You’ll also begin to explore the some of the common cultural experiences of the Spanish-speaking world through a visit to the marketplace. A series of interactive activities and videos will provide opportunities for practice and continued exploration of the cultural context of the Spanish-speaking world.","Spanish Vocabulary: Cultural Experience ¡Bienvenidos! This second course in the specialization will build on the basic vocabulary you learned in the first course, and you will begin to build the skills necessary to express your likes and dislikes orally and in writing. You’ll also begin to explore the some of the common cultural experiences of the Spanish-speaking world through a visit to the marketplace. A series of interactive activities and videos will provide opportunities for practice and continued exploration of the cultural context of the Spanish-speaking world.",Language Learning,Other Languages,,https://www.coursera.org/learn/spanish-vocabulary-cultural-experience?specialization=learn-spanish
"Recruiting, Hiring, and Onboarding Employees","Finding and hiring the right people is often cited as the number one concern of businesses today. It seems we are all competing for the best and brightest workers.  As you will see in our time together in the second course, a critical component of the People Manager Value Proposition is to hire talented people who enable the organization to achieve its strategic goals. This course is an introduction into the topic of recruitment, selection and onboarding. ","Recruiting, Hiring, and Onboarding Employees Finding and hiring the right people is often cited as the number one concern of businesses today. It seems we are all competing for the best and brightest workers.  As you will see in our time together in the second course, a critical component of the People Manager Value Proposition is to hire talented people who enable the organization to achieve its strategic goals. This course is an introduction into the topic of recruitment, selection and onboarding. ",Business,Business Essentials,"Onboarding,Recruiting,Human Resources (HR),Recruitment,",https://www.coursera.org/learn/recruiting-hiring-onboarding-employees?specialization=human-resource-management
Excel Skills for Business: Intermediate I,"Spreadsheet software remains one of the most ubiquitous pieces of software used in workplaces across the world. Learning to confidently operate this software means adding a highly valuable asset to your employability portfolio. In the United States alone, millions of job advertisements requiring Excel skills are posted every day. Research by Burning Glass Technologies and Capital One shows that digitals skills lead to higher income and better employment opportunities at a time when digital skills job are growing much faster than non-digital jobs.","Excel Skills for Business: Intermediate I Spreadsheet software remains one of the most ubiquitous pieces of software used in workplaces across the world. Learning to confidently operate this software means adding a highly valuable asset to your employability portfolio. In the United States alone, millions of job advertisements requiring Excel skills are posted every day. Research by Burning Glass Technologies and Capital One shows that digitals skills lead to higher income and better employment opportunities at a time when digital skills job are growing much faster than non-digital jobs.",Business,Business Essentials,"Concatenation,Microsoft Excel,Consolization,Pivot Table,Pivot Chart,",https://www.coursera.org/learn/excel-intermediate-1?specialization=excel
Number Theory and Cryptography,"A prominent expert in the number theory Godfrey Hardy described it in the beginning of 20th century as one of the most obviously useless branches of Pure Mathematics”. Just 30 years after his death, an algorithm for encryption of secret messages was developed using achievements of number theory. It was called RSA after the names of its authors, and its implementation is probably the most frequently used computer program in the world nowadays. Without it, nobody would be able to make secure payments over the internet, or even log in securely to e-mail and other personal services. In this course we will start with the basics of the number theory and get to cryptographic protocols based on it. By the end, you will be able to apply the basics of the number theory to encrypt and decrypt messages, and to break the code if one applies RSA carelessly. You will even pass a cryptographic quest!","Number Theory and Cryptography A prominent expert in the number theory Godfrey Hardy described it in the beginning of 20th century as one of the most obviously useless branches of Pure Mathematics”. Just 30 years after his death, an algorithm for encryption of secret messages was developed using achievements of number theory. It was called RSA after the names of its authors, and its implementation is probably the most frequently used computer program in the world nowadays. Without it, nobody would be able to make secure payments over the internet, or even log in securely to e-mail and other personal services. In this course we will start with the basics of the number theory and get to cryptographic protocols based on it. By the end, you will be able to apply the basics of the number theory to encrypt and decrypt messages, and to break the code if one applies RSA carelessly. You will even pass a cryptographic quest!",Computer Science,Algorithms,"Number Theory,Cryptography,Modular Exponentiation,",https://www.coursera.org/learn/number-theory-cryptography?specialization=discrete-mathematics
Analysis for Business Systems,"Most often, organizations acquire information systems as part of a larger focus on process improvement and efficiency. These organizations need to invest in the right system to meet their needs: right functionality, right size, and for the right price. The business systems analyst role in most organizations is responsible for translating the organization’s needs into requirements, which are then used to select or build the right system for the organization.","Analysis for Business Systems Most often, organizations acquire information systems as part of a larger focus on process improvement and efficiency. These organizations need to invest in the right system to meet their needs: right functionality, right size, and for the right price. The business systems analyst role in most organizations is responsible for translating the organization’s needs into requirements, which are then used to select or build the right system for the organization.",Information Technology,Data Management,"Business analysis skills and knowledge,Management,Project management skills and knowledge,",https://www.coursera.org/learn/analysis-for-business-systems?specialization=information-systems
Forecasting Skills: See the Future Before it Happens,"For many people, the future comes as a surprise – or even a shock. But with strong forecasting skills, YOU can avoid future shock. You can adapt faster, and become better prepared to benefit from change.","Forecasting Skills: See the Future Before it Happens For many people, the future comes as a surprise – or even a shock. But with strong forecasting skills, YOU can avoid future shock. You can adapt faster, and become better prepared to benefit from change.",Business,Business Essentials,"Foresight,Creativity,Strategic Thinking,Scenario Development,Innovation,",https://www.coursera.org/learn/forecasting-skills?specialization=futures-thinking
Managing Machine Learning Projects with Google Cloud,"Business professionals in non-technical roles have a unique opportunity to lead or influence machine learning projects. If you have questions about machine learning and want to understand how to use it, without the technical jargon, this course is for you. Learn how to translate business problems into machine learning use cases and vet them for feasibility and impact. Find out how you can discover unexpected use cases, recognize the phases of an ML project and considerations within each, and gain confidence to propose a custom ML use case to your team or leadership or translate the requirements to a technical team.","Managing Machine Learning Projects with Google Cloud Business professionals in non-technical roles have a unique opportunity to lead or influence machine learning projects. If you have questions about machine learning and want to understand how to use it, without the technical jargon, this course is for you. Learn how to translate business problems into machine learning use cases and vet them for feasibility and impact. Find out how you can discover unexpected use cases, recognize the phases of an ML project and considerations within each, and gain confidence to propose a custom ML use case to your team or leadership or translate the requirements to a technical team.",Data Science,Machine Learning,,https://www.coursera.org/learn/machine-learning-business-professionals?specialization=digital-transformation-using-ai-ml-with-google-cloud
Exploring and Producing Data for Business Decision Making,"This course provides an analytical framework to help you evaluate key problems in a structured fashion and will equip you with tools to better manage the uncertainties that pervade and complicate business processes. Specifically, you   will learn how to summarize data and learn concepts of frequency, normal distribution, statistical studies, sampling, and confidence intervals.","Exploring and Producing Data for Business Decision Making This course provides an analytical framework to help you evaluate key problems in a structured fashion and will equip you with tools to better manage the uncertainties that pervade and complicate business processes. Specifically, you   will learn how to summarize data and learn concepts of frequency, normal distribution, statistical studies, sampling, and confidence intervals.",Business,Business Essentials,"Data Analysis,Microsoft Excel,Statistical Analysis,Normal Distribution,",https://www.coursera.org/learn/business-data?specialization=managerial-economics-business-analysis
"Application of AI, InsurTech, and Real Estate Technology","In this course, you’ll learn about the emerging technologies in Artificial Intelligence and Machine Learning that are utilized in InsurTech and Real Estate Tech. Professor Chris Geczy of the Wharton School has designed this course to help you navigate the complex world of insurance and real estate tech, and understand how FinTech plays a role in the future of the industry. Through study and analysis of Artificial Intelligence and Machine Learning, you’ll learn how InsurTech is redefining the insurance industry. You’ll also explore classifications of insurtech companies and the size of the InsurTech, Real Estate Tech, and AI markets. You will also explore  FinTech specialties with Warren Pennington from Vanguard. By the end of this course, you’ll be able to identify emerging technologies of AI, Machine Learning, and Financial Technologies from a variety of insurance and real estate tech companies and their impact in the future of finance and investments.","Application of AI, InsurTech, and Real Estate Technology In this course, you’ll learn about the emerging technologies in Artificial Intelligence and Machine Learning that are utilized in InsurTech and Real Estate Tech. Professor Chris Geczy of the Wharton School has designed this course to help you navigate the complex world of insurance and real estate tech, and understand how FinTech plays a role in the future of the industry. Through study and analysis of Artificial Intelligence and Machine Learning, you’ll learn how InsurTech is redefining the insurance industry. You’ll also explore classifications of insurtech companies and the size of the InsurTech, Real Estate Tech, and AI markets. You will also explore  FinTech specialties with Warren Pennington from Vanguard. By the end of this course, you’ll be able to identify emerging technologies of AI, Machine Learning, and Financial Technologies from a variety of insurance and real estate tech companies and their impact in the future of finance and investments.",Business,Finance,,https://www.coursera.org/learn/wharton-ai-application-insurtech-real-estate-technology?specialization=wharton-fintech
Simulation Skills: This is Your Brain on the Future,Do you want to learn how to simulate the future more creatively and more effectively? This course is for you.,Simulation Skills: This is Your Brain on the Future Do you want to learn how to simulate the future more creatively and more effectively? This course is for you.,Business,Business Essentials,"Foresight,Creativity,Strategic Planning,Simulation,Innovation,",https://www.coursera.org/learn/simulation-skills?specialization=futures-thinking
Automating Image Processing,"In this course, you will build on the skills acquired in Image Segmentation, Filtering, and Region Analysis to explore large sets of images and video files. It’s impractical to manually inspect results in large data sets. Automating image processing allows you to do your work more efficiently. ","Automating Image Processing In this course, you will build on the skills acquired in Image Segmentation, Filtering, and Region Analysis to explore large sets of images and video files. It’s impractical to manually inspect results in large data sets. Automating image processing allows you to do your work more efficiently. ",Physical Science and Engineering,Electrical Engineering,"Image Processing,Object Detection,Matlab,video processing,",https://www.coursera.org/learn/automating-image-processing?specialization=image-processing
Plant Bioinformatics,"The past 15 years have been exciting ones in plant biology. Hundreds of plant genomes have been sequenced, RNA-seq has enabled transcriptome-wide expression profiling, and a proliferation of ""-seq""-based methods has permitted protein-protein and protein-DNA interactions to be determined cheaply and in a high-throughput manner. These data sets in turn allow us to generate hypotheses at the click of a mouse. For instance, knowing where and when a gene is expressed can help us narrow down the phenotypic search space when we don't see a phenotype in a gene mutant under ""normal"" growth conditions. Coexpression analyses and association networks can provide high-quality candidate genes involved in a biological process of interest. Using Gene Ontology enrichment analysis and pathway visualization tools can help us make sense of our own 'omics experiments and answer the question ""what processes/pathways are being perturbed in our mutant of interest?""","Plant Bioinformatics The past 15 years have been exciting ones in plant biology. Hundreds of plant genomes have been sequenced, RNA-seq has enabled transcriptome-wide expression profiling, and a proliferation of ""-seq""-based methods has permitted protein-protein and protein-DNA interactions to be determined cheaply and in a high-throughput manner. These data sets in turn allow us to generate hypotheses at the click of a mouse. For instance, knowing where and when a gene is expressed can help us narrow down the phenotypic search space when we don't see a phenotype in a gene mutant under ""normal"" growth conditions. Coexpression analyses and association networks can provide high-quality candidate genes involved in a biological process of interest. Using Gene Ontology enrichment analysis and pathway visualization tools can help us make sense of our own 'omics experiments and answer the question ""what processes/pathways are being perturbed in our mutant of interest?""",Health,Health Informatics,,https://www.coursera.org/learn/plant-bioinformatics?specialization=plant-bioinformatic-methods
Initiating and Planning Projects,The courses in the Introduction to Project Management Principles and Practices Specialization are a recommended precursor to UCI's Applied Project Management Certificate. ,Initiating and Planning Projects The courses in the Introduction to Project Management Principles and Practices Specialization are a recommended precursor to UCI's Applied Project Management Certificate. ,Business,Leadership and Management,"Project Management,Project,Planning,Project Planning,",https://www.coursera.org/learn/project-planning?specialization=project-management-success
Teach English Now! Technology Enriched Teaching,"This course focuses on the key concepts you need in order to effectively integrate technology into your teaching, without letting it overshadow language learning. Discover current and future trends in educational technology, along with strategies for implementing these trends in the classroom and beyond. As technology is continually evolving, learn how to keep up on current technological applications through professional development networks and training opportunities.","Teach English Now! Technology Enriched Teaching This course focuses on the key concepts you need in order to effectively integrate technology into your teaching, without letting it overshadow language learning. Discover current and future trends in educational technology, along with strategies for implementing these trends in the classroom and beyond. As technology is continually evolving, learn how to keep up on current technological applications through professional development networks and training opportunities.",Language Learning,Learning English,"Teaching,English Language,Lesson Plan,Plan,",https://www.coursera.org/learn/tesol-technology?specialization=tesol-certificate-2
AI Workflow: Business Priorities and Data Ingestion,"This is the first course of a six part specialization.  You are STRONGLY encouraged to complete these courses in order as they are not individual independent courses, but part of a workflow where each course builds on the previous ones.","AI Workflow: Business Priorities and Data Ingestion This is the first course of a six part specialization.  You are STRONGLY encouraged to complete these courses in order as they are not individual independent courses, but part of a workflow where each course builds on the previous ones.",Data Science,Machine Learning,"Data Science,Information Engineering,Artificial Intelligence (AI),Machine Learning,Python Programming,",https://www.coursera.org/learn/ibm-ai-workflow-business-priorities-data-ingestion?specialization=ibm-ai-workflow
"Random Models, Nested and Split-plot Designs","Many experiments involve factors whose levels are chosen at random. A well-know situation is the study of measurement systems to determine their capability.  This course presents the design and analysis of these types of experiments, including modern methods for estimating the components of variability in these systems. The course also covers experiments with nested factors, and experiments with hard-to-change factors that require split-plot designs. We also provide an overview of designs for experiments with response distributions from nonnormal response distributions and experiments with covariates.","Random Models, Nested and Split-plot Designs Many experiments involve factors whose levels are chosen at random. A well-know situation is the study of measurement systems to determine their capability.  This course presents the design and analysis of these types of experiments, including modern methods for estimating the components of variability in these systems. The course also covers experiments with nested factors, and experiments with hard-to-change factors that require split-plot designs. We also provide an overview of designs for experiments with response distributions from nonnormal response distributions and experiments with covariates.",Data Science,Probability and Statistics,,https://www.coursera.org/learn/random-models-nested-split-plot-designs?specialization=design-experiments
Analytical Solutions to Common Healthcare Problems,"In this course, we’re going to go over analytical solutions to common healthcare problems. I will review these business problems and you’ll build out various data structures to organize your data. We’ll then explore ways to group data and categorize medical codes into analytical categories. You will then be able to extract, transform, and load data into data structures required for solving medical problems and be able to also harmonize data from multiple sources. Finally, you will create a data dictionary to communicate the source and value of data. Creating these artifacts of data processes is a key skill when working with healthcare data.","Analytical Solutions to Common Healthcare Problems In this course, we’re going to go over analytical solutions to common healthcare problems. I will review these business problems and you’ll build out various data structures to organize your data. We’ll then explore ways to group data and categorize medical codes into analytical categories. You will then be able to extract, transform, and load data into data structures required for solving medical problems and be able to also harmonize data from multiple sources. Finally, you will create a data dictionary to communicate the source and value of data. Creating these artifacts of data processes is a key skill when working with healthcare data.",Health,Health Informatics,,https://www.coursera.org/learn/analytical-solutions-common-healthcare-problems?specialization=healthcare-information-literacy-data-analytics
Introduction to Relational Databases (RDBMS),"Are you ready to dive into the world of data engineering? You’ll need a solid understanding of how data is stored, processed, and accessed. You’ll need to identify the different types of database that are appropriate for the kind of data you are working with and what processing the data requires.","Introduction to Relational Databases (RDBMS) Are you ready to dive into the world of data engineering? You’ll need a solid understanding of how data is stored, processed, and accessed. You’ll need to identify the different types of database that are appropriate for the kind of data you are working with and what processing the data requires.",Information Technology,Data Management,"Database (DB) Design,Database Architecture,Postgresql,MySQL,Relational Database Management System (RDBMS),",https://www.coursera.org/learn/introduction-to-relational-databases?specialization=data-engineering-foundations
Algorithms on Graphs,"If you have ever used a navigation service to find optimal route and estimate time to destination, you've used algorithms on graphs. Graphs arise in various real-world situations as there are road networks, computer networks and, most recently, social networks! If you're looking for the fastest time to get to work, cheapest way to connect a set of computers into a network or efficient algorithm to automatically find communities and opinion leaders in Facebook, you're going to work with graphs and algorithms on graphs.","Algorithms on Graphs If you have ever used a navigation service to find optimal route and estimate time to destination, you've used algorithms on graphs. Graphs arise in various real-world situations as there are road networks, computer networks and, most recently, social networks! If you're looking for the fastest time to get to work, cheapest way to connect a set of computers into a network or efficient algorithm to automatically find communities and opinion leaders in Facebook, you're going to work with graphs and algorithms on graphs.",Computer Science,Algorithms,"Graph Theory,Graphs,Graph Algorithms,",https://www.coursera.org/learn/algorithms-on-graphs?specialization=data-structures-algorithms
AI in Healthcare Capstone,"This capstone project takes you on a guided tour exploring all the concepts we have covered in the different classes up till now. We have organized this experience around the journey of a patient who develops some respiratory symptoms and given the concerns around COVID19 seeks care with a primary care provider. We will follow the patient's journey from the lens of the data that are created at each encounter, which will bring us to a unique de-identified dataset created specially for this specialization. The data set spans EHR as well as image data and using this dataset, we will build models that enable risk-stratification decisions for our patient. We will review how the different choices you make -- such as those around feature construction, the data types to use, how the model evaluation is set up and how you handle the patient timeline -- affect the care that would be recommended by the model. During this exploration, we will also discuss the regulatory as well as ethical issues that come up as we attempt to use AI to help us make better care decisions for our patient. This course will be a hands-on experience in the day of a medical data miner.","AI in Healthcare Capstone This capstone project takes you on a guided tour exploring all the concepts we have covered in the different classes up till now. We have organized this experience around the journey of a patient who develops some respiratory symptoms and given the concerns around COVID19 seeks care with a primary care provider. We will follow the patient's journey from the lens of the data that are created at each encounter, which will bring us to a unique de-identified dataset created specially for this specialization. The data set spans EHR as well as image data and using this dataset, we will build models that enable risk-stratification decisions for our patient. We will review how the different choices you make -- such as those around feature construction, the data types to use, how the model evaluation is set up and how you handle the patient timeline -- affect the care that would be recommended by the model. During this exploration, we will also discuss the regulatory as well as ethical issues that come up as we attempt to use AI to help us make better care decisions for our patient. This course will be a hands-on experience in the day of a medical data miner.",Health,Health Informatics,,https://www.coursera.org/learn/ai-in-healthcare-capstone?specialization=ai-healthcare
More Introduction to Financial Accounting,"The course builds on my Introduction to Financial Accounting course, which you should complete first. In this course, you will learn how to read, understand, and analyze most of the information provided by companies in their financial statements.  These skills will help you make more informed decisions using financial information.","More Introduction to Financial Accounting The course builds on my Introduction to Financial Accounting course, which you should complete first. In this course, you will learn how to read, understand, and analyze most of the information provided by companies in their financial statements.  These skills will help you make more informed decisions using financial information.",Business,Finance,"Financial Accounting,Financial Statement,Accounting,Generally Accepted Accounting Principles,Accounting Terminology,",https://www.coursera.org/learn/wharton-financial-accounting?specialization=finance-accounting
Building Resilient Streaming Analytics Systems on GCP 日本語版,ストリーミングによって企業が事業運営に関するリアルタイムの指標を取得できるようになり、ストリーミング データの処理を行う機会が増えてきました。このコースでは、Google Cloud でストリーミング データ パイプラインを構築する方法について学習します。受信ストリーミング データの処理のための Pub/Sub について説明します。また、このコースでは、Dataflow を使用してストリーミング データを集計または変換する方法、処理済みのレコードを分析用に BigQuery や Cloud Bigtable に保存する方法についても説明します。そして、Qwiklabs を使用して Google Cloud でストリーミング データ パイプラインのコンポーネントを構築する実践演習を行います。,Building Resilient Streaming Analytics Systems on GCP 日本語版 ストリーミングによって企業が事業運営に関するリアルタイムの指標を取得できるようになり、ストリーミング データの処理を行う機会が増えてきました。このコースでは、Google Cloud でストリーミング データ パイプラインを構築する方法について学習します。受信ストリーミング データの処理のための Pub/Sub について説明します。また、このコースでは、Dataflow を使用してストリーミング データを集計または変換する方法、処理済みのレコードを分析用に BigQuery や Cloud Bigtable に保存する方法についても説明します。そして、Qwiklabs を使用して Google Cloud でストリーミング データ パイプラインのコンポーネントを構築する実践演習を行います。,Information Technology,Cloud Computing,,https://www.coursera.org/learn/streaming-analytics-systems-gcp-jp?specialization=gcp-data-machine-learning-jp
"Introduction to Trading, Machine Learning & GCP","In this course, you’ll learn about the fundamentals of trading, including the concept of trend, returns, stop-loss, and volatility. You will learn how to identify the profit source and structure of basic quantitative trading strategies. This course will help you gauge how well the model generalizes its learning, explain the differences between regression and forecasting, and identify the steps needed to create development and implementation backtesters. By the end of the course, you will be able to use Google Cloud Platform to build basic machine learning models in Jupyter Notebooks. ","Introduction to Trading, Machine Learning & GCP In this course, you’ll learn about the fundamentals of trading, including the concept of trend, returns, stop-loss, and volatility. You will learn how to identify the profit source and structure of basic quantitative trading strategies. This course will help you gauge how well the model generalizes its learning, explain the differences between regression and forecasting, and identify the steps needed to create development and implementation backtesters. By the end of the course, you will be able to use Google Cloud Platform to build basic machine learning models in Jupyter Notebooks. ",Data Science,Machine Learning,"Finance,Trading,Investment,Machine Learning applied to Finance,",https://www.coursera.org/learn/introduction-trading-machine-learning-gcp?specialization=machine-learning-trading
Introduction to Data Analytics,"Ready to start a career in Data Analysis but don’t know where to begin? This course presents you with a gentle introduction to Data Analysis, the role of a Data Analyst, and the tools used in this job. You will learn about the skills and responsibilities of a data analyst and hear from several data experts sharing their tips & advice to start a career. This course will help you to differentiate between the roles of Data Analysts, Data Scientists, and Data Engineers. ","Introduction to Data Analytics Ready to start a career in Data Analysis but don’t know where to begin? This course presents you with a gentle introduction to Data Analysis, the role of a Data Analyst, and the tools used in this job. You will learn about the skills and responsibilities of a data analyst and hear from several data experts sharing their tips & advice to start a career. This course will help you to differentiate between the roles of Data Analysts, Data Scientists, and Data Engineers. ",Data Science,Data Analysis,"Data Science,Spreadsheet,Microsoft Excel,Data Analysis,Data Visualization (DataViz),",https://www.coursera.org/learn/introduction-to-data-analytics?specialization=data-analysis-visualization-foundations
Physics 102 - Electric Charges and Fields,"This course serves as an introduction to the physics of electricity and magnetism.  Upon completion, learners will have an understanding of how the forces between electric charges are described by fields, and how these fields are related to electrical circuits. They will gain experience in solving physics problems with tools such as graphical analysis, algebra, vector analysis, and calculus.  The course follows the typical progression of topics of a first-semester university physics course:  charges, electric forces, electric fields potential, magnetic fields, currents, magnetic moments, electromagnetic induction, and circuits.  Each module contains reading links to a free textbook, complete video lectures, conceptual quizzes, and a set of homework problems.  Once the modules are completed, the course ends with an exam.  This comprehensive course series is similar in detail and rigor to what is taught on-campus.  It will thoroughly prepare learners for their upcoming introductory physics courses, or more advanced courses in physics.","Physics 102 - Electric Charges and Fields This course serves as an introduction to the physics of electricity and magnetism.  Upon completion, learners will have an understanding of how the forces between electric charges are described by fields, and how these fields are related to electrical circuits. They will gain experience in solving physics problems with tools such as graphical analysis, algebra, vector analysis, and calculus.  The course follows the typical progression of topics of a first-semester university physics course:  charges, electric forces, electric fields potential, magnetic fields, currents, magnetic moments, electromagnetic induction, and circuits.  Each module contains reading links to a free textbook, complete video lectures, conceptual quizzes, and a set of homework problems.  Once the modules are completed, the course ends with an exam.  This comprehensive course series is similar in detail and rigor to what is taught on-campus.  It will thoroughly prepare learners for their upcoming introductory physics courses, or more advanced courses in physics.",Physical Science and Engineering,Physics and Astronomy,"Electronic Circuits,Physics,Force Fields,Problem Solving,Electrical Engineering,",https://www.coursera.org/learn/physics-102-electric-charges-fields?specialization=introduction-to-electricity-magnetism
